"100001","100021","100041","100061","100081","100101","100121","100141","100161","100181","100201","100221","100241","100261","100281","100301","100321","100341","100361","100381","100401","100421","100441","100461","100481","100501","100521","100541","100561","100581","100601","100621","100641","100661","100681","100701","100721","100741","100761","100781","100801","100821","100841","100861","100881","100901","100921","100941","100961","100981","reps","seed"
0.00366913,0.00256051,0.00254038,0.00257698,0.00258275,0.00247006,0.00255513,0.00257473,0.00246922,0.00257728,0.00238437,0.00240864,0.00237196,0.0024425,0.00239687,0.00236107,0.0024671,0.00244221,0.00236434,0.00233078,0.00226151,0.00211809,0.00217888,0.00212447,0.00196762,0.00198999,0.00196969,0.0020352,0.00202165,0.00196967,0.00207142,0.00200048,0.00203508,0.00203103,0.00197076,0.00193697,0.00179264,0.00165916,0.00164883,0.00162441,0.00159638,0.00158707,0.00154946,0.00157789,0.0016352,0.00169285,0.00161156,0.00157135,0.0014898,0.00145475,18,2751699886084012032
0.00376116,0.00331666,0.00290436,0.00293755,0.00304656,0.00309779,0.00302459,0.00302042,0.00289567,0.00302712,0.00292285,0.00292342,0.00289107,0.00289551,0.00278185,0.00271759,0.0027276,0.00273793,0.00266354,0.00260757,0.00262531,0.0026302,0.00250366,0.00249431,0.00246626,0.00251518,0.00248579,0.00254202,0.00253133,0.00253568,0.00252126,0.00250911,0.00250811,0.00252319,0.0025115,0.0024783,0.00247324,0.00239389,0.00231077,0.00229111,0.00221111,0.00215772,0.00209295,0.00215412,0.00215487,0.00221402,0.0021818,0.00215684,0.00213046,0.00217743,19,5535909214036902912
0.00374045,0.0032385,0.00292665,0.00284592,0.00285998,0.00278958,0.00259434,0.00237299,0.00222321,0.00247208,0.00266152,0.00277757,0.00265493,0.00275632,0.00282146,0.00275913,0.00284718,0.00281022,0.00282219,0.00275274,0.00273462,0.00265614,0.00252997,0.00252085,0.00253466,0.00255879,0.00254003,0.00240869,0.00241619,0.00240654,0.0024259,0.00235157,0.00224844,0.00223966,0.00247747,0.00206977,0.0020599,0.00201082,0.00190051,0.00169453,0.00167454,0.00160277,0.00159067,0.00156138,0.00166073,0.0017217,0.00177538,0.00176849,0.00175514,0.00162743,2,7690555130589417472
0.00384152,0.00307798,0.00320422,0.00304429,0.00307004,0.0029475,0.00287321,0.00252955,0.00237188,0.00240387,0.00215738,0.00207601,0.00194986,0.00185296,0.00182807,0.00195756,0.00189335,0.0016791,0.00168611,0.00175548,0.00168215,0.00158774,0.00187656,0.00157367,0.00146431,0.00160144,0.00149591,0.00144739,0.00151545,0.00161642,0.00168689,0.00173363,0.00183954,0.00175274,0.00162243,0.00157236,0.00144214,0.00140023,0.00135253,0.00134103,0.0013143,0.00131107,0.00130582,0.00142582,0.00139114,0.00138578,0.00144783,0.00147238,0.00150095,0.00161151,20,579734172080167040
0.00381514,0.00311554,0.00318654,0.00320692,0.00315466,0.003051,0.00303553,0.00296651,0.00303907,0.00300011,0.00295327,0.00286522,0.00284104,0.00281597,0.00272499,0.00266702,0.0027654,0.00259806,0.00263587,0.00266147,0.00265135,0.00264016,0.00258651,0.00252289,0.00255816,0.00262553,0.00270183,0.00265371,0.0026141,0.00247919,0.00251707,0.00237681,0.00236499,0.00240578,0.00251817,0.0025539,0.00255482,0.00250601,0.00250884,0.00246847,0.00245233,0.00241828,0.00240799,0.00233958,0.0023264,0.0023379,0.00237087,0.00230974,0.00235282,0.00228228,3,2418470276449147904
0.00371644,0.00326338,0.0029301,0.00276366,0.00274595,0.00280039,0.00291929,0.00283507,0.00283368,0.00284895,0.00288163,0.00289977,0.00289307,0.0028493,0.00292259,0.00296028,0.00281063,0.00272169,0.00280952,0.0027869,0.0027109,0.00251237,0.00250499,0.00249757,0.00256568,0.00256282,0.00255635,0.00255172,0.00250601,0.00249715,0.00243647,0.00246642,0.00243106,0.0024002,0.00244904,0.00237404,0.00242963,0.002382,0.00244722,0.00239211,0.00232206,0.00230999,0.00231509,0.00229135,0.00228084,0.00226703,0.00222578,0.00224313,0.00215627,0.00211629,4,5463110254092672000
0.00379751,0.00326563,0.00288644,0.00272996,0.00270952,0.00271567,0.00254847,0.00252998,0.0025428,0.00264946,0.00262127,0.00262128,0.0026566,0.00257943,0.00251585,0.00249058,0.00240691,0.00231116,0.00238327,0.00225916,0.00201874,0.0020119,0.00196575,0.00197181,0.00201661,0.00205348,0.00192722,0.00188524,0.00185584,0.00182801,0.00206628,0.0020726,0.00219607,0.0020679,0.00214214,0.00212084,0.00209088,0.00208294,0.0019921,0.00179459,0.00182441,0.00176338,0.00174308,0.00185472,0.00185184,0.00198066,0.00198605,0.00201782,0.00212071,0.00206448,5,8820510314021171200
0.00377493,0.00277658,0.00231064,0.00234529,0.00229004,0.00234893,0.00240864,0.00221757,0.00225864,0.00211039,0.00222937,0.00235536,0.00236732,0.00227639,0.00235002,0.00245216,0.00236833,0.00245736,0.00250709,0.00254978,0.00253582,0.00257943,0.0025412,0.00253569,0.00257002,0.00248229,0.00236644,0.0022942,0.00227371,0.00218559,0.00211114,0.00215147,0.00212948,0.0022296,0.00220839,0.00214303,0.00204133,0.00209961,0.00210174,0.00201787,0.00218084,0.00216712,0.00211448,0.00203486,0.00204514,0.00214843,0.00207151,0.00207843,0.00205676,0.00204415,6,7293767864698851328
0.00385846,0.00273276,0.00237188,0.00263303,0.00266845,0.00287348,0.00280241,0.00284174,0.00277674,0.00265997,0.00253571,0.00251375,0.00253465,0.00255062,0.00238751,0.00235743,0.00234092,0.00232566,0.00224333,0.00219542,0.00214789,0.00209787,0.00216942,0.00221967,0.00223787,0.00220675,0.00218902,0.00212002,0.00213313,0.00200254,0.00195503,0.00210768,0.00219073,0.00217639,0.00221229,0.00223612,0.00218123,0.0021992,0.00217913,0.00203562,0.00198658,0.00194245,0.00191202,0.00180483,0.0018304,0.00185807,0.00188179,0.00185876,0.00178171,0.00173247,7,6270308240323946496
0.00387988,0.00250691,0.00271825,0.00278214,0.00249527,0.00255221,0.00255659,0.00263643,0.00261637,0.00250206,0.00244154,0.00249943,0.00245671,0.0022689,0.00233385,0.00238998,0.00249468,0.00248958,0.00255262,0.00257917,0.0025237,0.00251612,0.00250936,0.0024514,0.00245077,0.00240492,0.00242201,0.00239575,0.0023421,0.00236159,0.00234353,0.00231247,0.00217466,0.00219276,0.00217068,0.0021057,0.00217512,0.00211326,0.00206366,0.00199364,0.00193896,0.00193019,0.00183034,0.00180965,0.00184932,0.00182005,0.00184421,0.00187357,0.0019249,0.00187781,8,1012572426893761792
0.00372234,0.00249764,0.00234543,0.0024561,0.0022941,0.00227236,0.00223225,0.00230747,0.00228325,0.00220976,0.0022798,0.00226788,0.0022346,0.00219726,0.00214324,0.0022193,0.00224582,0.00218016,0.00212177,0.00208608,0.0020443,0.00205371,0.00208951,0.00212812,0.00213477,0.0021209,0.00206326,0.00205442,0.00203942,0.00204229,0.00200077,0.00202539,0.00207526,0.00201965,0.00201414,0.0020142,0.00207561,0.00204151,0.00202486,0.00209187,0.00207214,0.00204756,0.00205921,0.00208232,0.0020044,0.00193632,0.00191586,0.00178038,0.00174352,0.00176579,9,9133701355138534400
0.003775851,0.002925002,0.002774436,0.0027501685,0.002700577,0.0026882215,0.002665766,0.002621122,0.0025714035,0.0025841385,0.002541997,0.002547707,0.0025117215,0.002489245,0.002474053,0.00245804,0.0024565805,0.0024082785,0.0023834805,0.0023568005,0.002308782,0.0022655595,0.0022531595,0.0022120085,0.0021943655,0.0022188825,0.0021896035,0.002152411,0.002125732,0.00208698,0.002083323,0.002079591,0.0020836335,0.00208002,0.0020809875,0.002038693,0.00204005,0.0020154895,0.0019812065,0.0019431765,0.001930487,0.001923788,0.001896848,0.0018970435,0.001885387,0.001897477,0.0019029605,0.001897734,0.001895021,0.0018799995,NA,NA
