cycle,Heterozygosity
100001,0.00379725
100003,0.00333752
100005,0.00311774
100007,0.00310652
100009,0.00294827
100011,0.00290064
100013,0.00310031
100015,0.00287742
100017,0.00295934
100019,0.00305696
100021,0.00306279
100023,0.00303497
100025,0.00299352
100027,0.00302498
100029,0.00304646
100031,0.00306103
100033,0.00303675
100035,0.0030187
100037,0.00300856
100039,0.00296188
100041,0.00301622
100043,0.00301305
100045,0.00303548
100047,0.00300029
100049,0.00294616
