cycle,Heterozygosity
100001,0.0037517
100003,0.00364586
100005,0.00341535
100007,0.00306274
100009,0.00316929
100011,0.00297238
100013,0.00293284
100015,0.00282809
100017,0.00290607
100019,0.00291343
100021,0.00280676
100023,0.00281899
100025,0.00287169
100027,0.00293871
100029,0.00277836
100031,0.00263762
100033,0.00263789
100035,0.0025969
100037,0.00255951
100039,0.00263469
100041,0.00270194
100043,0.00270847
100045,0.00264878
100047,0.00267546
100049,0.00267882
