cycle,Heterozygosity
100001,0.00374898
100003,0.00378054
100005,0.00362379
100007,0.00338331
100009,0.00290244
100011,0.00309937
100013,0.00317903
100015,0.00279116
100017,0.0030504
100019,0.00284862
100021,0.00276811
100023,0.00265968
100025,0.00274254
100027,0.00275829
100029,0.00263758
100031,0.00259874
100033,0.00252152
100035,0.00242705
100037,0.00242852
100039,0.00244267
100041,0.00243723
100043,0.00234479
100045,0.00230314
100047,0.00225203
100049,0.00229417
