100001	0.05	0.00386514

100002	0.0958333	0.00382492

100003	0.101562	0.00376252

100004	0.164062	0.00343295

100005	0.186458	0.00329615

100006	0.246354	0.00297652

100007	0.320833	0.0031035

100008	0.275	0.0035184

100009	0.228646	0.0033307

100010	0.175	0.00317965

100011	0.19375	0.00271893

100012	0.177083	0.00273955

100013	0.141146	0.00288881

100014	0.178646	0.00284012

100015	0.141667	0.00289566

100016	0.16875	0.0027816

100017	0.146354	0.00255633

100018	0.155208	0.00239965

100019	0.134375	0.00240471

100020	0.130729	0.00268615

100021	0.120833	0.00249436

100022	0.124479	0.00264273

100023	0.164062	0.00197262

100024	0.148958	0.00202891

100025	0.201563	0.00214859

100026	0.167187	0.00202822

100027	0.179167	0.00210914

100028	0.169792	0.00216363

100029	0.165625	0.00222887

100030	0.142187	0.00230906

100031	0.153125	0.00235881

100032	0.132812	0.00229793

100033	0.145313	0.00217764

100034	0.155729	0.0020267

100035	0.169271	0.00196748

100036	0.240625	0.00180414

100037	0.240625	0.00143588

100038	0.181771	0.00166248

100039	0.16875	0.00183814

100040	0.138021	0.00179102

100041	0.158854	0.00143598

100042	0.114583	0.000936465

100043	0.113021	0.00114939

100044	0.147917	0.000802344

100045	0.151562	0.000631016

100046	0.140104	0.000378672

100047	0.147396	0.000359141

100048	0.109896	0.000161289

100049	0.135417	0.000194063

100050	0.143229	0.000141211

100051	0.166146	0.000125488

100052	0.18125	0.000104941

100053	0.215104	6.24609e-05

100054	0.228125	5.66211e-05

100055	0.14375	3.13477e-05

100056	0.144792	2.13281e-05

100057	0.129688	2.10156e-05

100058	0.177604	5.97266e-05

100059	0.200521	5.24805e-05

100060	0.165625	4.1582e-05

100061	0.2125	4.01758e-05

100062	0.146875	6.3457e-05

100063	0.1625	4.94727e-05

100064	0.147396	4.30273e-05

100065	0.216146	7.14844e-05

100066	0.132812	7.25977e-05

100067	0.127604	8.37695e-05

100068	0.169792	8.55664e-05

100069	0.140104	8.85742e-05

100070	0.198437	7.74805e-05

100071	0.198958	5.73047e-05

100072	0.1875	4.82031e-05

100073	0.15	3.96094e-05

100074	0.194271	7.23242e-05

100075	0.226562	9.43164e-05

100076	0.179167	8.74023e-05

100077	0.147917	9.29102e-05

100078	0.236979	8.64063e-05

100079	0.235937	6.46875e-05

100080	0.163542	5.92969e-05

100081	0.148438	7.90625e-05

100082	0.144792	8.84766e-05

100083	0.144792	8.85742e-05

100084	0.140625	7.72461e-05

100085	0.167187	8.5332e-05

100086	0.13125	7.80469e-05

100087	0.148438	7.12695e-05

100088	0.218229	3.10547e-05

100089	0.179688	5.62695e-05

100090	0.124479	5.51953e-05

100091	0.166667	6.7793e-05

100092	0.195833	7.58203e-05

100093	0.168229	7.62891e-05

100094	0.172396	7.97656e-05

100095	0.127604	7.38281e-05

100096	0.161979	6.54883e-05

100097	0.148438	5.0e-05

100098	0.158854	6.17578e-05

100099	0.146875	9.58984e-05

100100	0.15625	9.24414e-05

