"100001","100006","100011","100016","100021","100026","100031","100036","100041","100046","100051","100056","100061","100066","100071","100076","100081","100086","100091","100096","reps","seed"
0.00366941,0.00322503,0.00329735,0.00293311,0.00284874,0.00287428,0.00285849,0.00292087,0.00291789,0.00296749,0.00294307,0.00293629,0.00291614,0.0029353,0.00292313,0.00286958,0.00290332,0.00286268,0.00290219,0.00288104,1,3980432599484537344
0.00363531,0.00322774,0.00275191,0.00264782,0.00211643,0.00206527,0.00176534,0.00203531,0.00202031,0.00206068,0.00203685,0.00210725,0.0021325,0.00207285,0.00212099,0.00212737,0.00210533,0.00211033,0.00209998,0.00208938,10,1755246876905898752
0.00377197,0.00338626,0.002974,0.0030396,0.00270323,0.00241451,0.00231352,0.00238481,0.00242897,0.0023778,0.00232185,0.00248,0.00234518,0.00237256,0.00246262,0.00250698,0.00243322,0.00241256,0.00246232,0.00253816,11,4179258886847792640
0.00385611,0.00363852,0.00341133,0.00335217,0.00334088,0.00320867,0.00315324,0.003229,0.00307664,0.00319982,0.00316548,0.00317642,0.00319993,0.00323889,0.00326732,0.00324119,0.0032443,0.00325626,0.0032001,0.00318789,12,1528489763049682176
0.00370599,0.00333656,0.00308832,0.00263623,0.00252621,0.00236305,0.00242947,0.00236995,0.00231642,0.00238573,0.00230501,0.00231149,0.00230576,0.00238375,0.00235026,0.00228868,0.00233241,0.00227338,0.00225413,0.00217118,13,8120438538695206912
0.00366803,0.00326459,0.00297063,0.00292873,0.00251841,0.00262565,0.00274674,0.0027254,0.00273401,0.00279237,0.00285485,0.00283399,0.00287577,0.00278405,0.00282834,0.00291247,0.00293037,0.0029458,0.00300329,0.00304624,14,3892195748320569344
0.00368,0.00351444,0.00291122,0.00241312,0.00243501,0.00226586,0.00224998,0.00214216,0.0022468,0.00233815,0.00217766,0.00209199,0.00205871,0.00209144,0.00184564,0.00187715,0.00190412,0.00196076,0.00180197,0.00182399,15,7979526734391465984
0.00384891,0.00349704,0.00342052,0.00324272,0.00296983,0.00298819,0.00306198,0.0030276,0.00310813,0.00304279,0.00307124,0.00308206,0.00311874,0.00316011,0.00306856,0.00310015,0.00316615,0.00321093,0.00319456,0.00319803,16,4485992042687838720
0.0037496,0.00324936,0.00321834,0.00308168,0.0029208,0.00285387,0.00286752,0.00283379,0.0029042,0.00289505,0.00291867,0.00295007,0.00298966,0.00299548,0.00299933,0.00300269,0.00299196,0.00298534,0.00303722,0.00298279,17,6603853946463608832
0.00377144,0.00319199,0.00317554,0.00327984,0.00311233,0.00309193,0.00298139,0.00279353,0.00285876,0.00283954,0.00291024,0.00297206,0.00296217,0.00305269,0.00304118,0.0029982,0.00300202,0.0029538,0.00299486,0.00304077,18,1094219130716017280
0.00360557,0.00313424,0.0027259,0.00242737,0.00261073,0.00260991,0.00272946,0.00268164,0.00269401,0.00274651,0.00276948,0.00271554,0.0027629,0.00279695,0.00279764,0.00270788,0.00274956,0.00275278,0.0027645,0.00280268,19,9197724367215170560
0.00387031,0.00382115,0.00336683,0.0032255,0.00301943,0.0030067,0.00304453,0.00303683,0.00290371,0.00293073,0.00292894,0.00289895,0.0028498,0.00285377,0.00282744,0.00284914,0.00285891,0.00280499,0.00282659,0.00280955,2,3373495895621889536
0.00378661,0.0035738,0.00321368,0.00344087,0.00337687,0.0032776,0.00319179,0.00315968,0.00309758,0.00306945,0.00306285,0.00306231,0.00306719,0.00305262,0.00308803,0.00308903,0.00307931,0.00308878,0.0030985,0.00307472,20,5246511169301705728
0.00381915,0.00291443,0.00301797,0.00302583,0.00306106,0.00280901,0.00236679,0.00244624,0.00224604,0.00233575,0.00247407,0.00242089,0.00235558,0.00231975,0.00233886,0.00254777,0.0027238,0.00265842,0.00260188,0.00274026,3,4552692797805636608
0.00384988,0.00318753,0.00325263,0.0028153,0.00236692,0.00243147,0.00230754,0.00239683,0.0023911,0.00240554,0.00236904,0.00239113,0.00234794,0.00243147,0.00238209,0.00242344,0.00235327,0.00237599,0.00236101,0.0024105,4,6831863100158405632
0.00374843,0.00336179,0.00291971,0.00289462,0.00286915,0.00244961,0.00230199,0.00235398,0.00235654,0.00235157,0.00231315,0.00219693,0.00216266,0.00220149,0.00227954,0.00230613,0.00234702,0.00229504,0.00234344,0.00231439,5,6086012418899259392
0.00379074,0.00346381,0.0031275,0.00284309,0.00230965,0.00225242,0.00241899,0.00234107,0.00249728,0.00247674,0.00247178,0.00253206,0.00262198,0.00259478,0.00252338,0.00251692,0.00256297,0.00262289,0.00268019,0.00268143,6,3171548122962362368
0.00361176,0.00339542,0.00318266,0.00299352,0.0027986,0.00281112,0.00271244,0.00261455,0.00255752,0.00253866,0.00253794,0.00261892,0.00259477,0.00245358,0.00248692,0.00251042,0.00251254,0.00243799,0.00251576,0.00255401,7,8482080386832918528
0.00376896,0.00348268,0.00275496,0.00233973,0.00245505,0.002344,0.00226938,0.00229646,0.00219393,0.0019917,0.00213077,0.0021581,0.00218179,0.00219977,0.00213599,0.00217733,0.00215438,0.0021541,0.00213,0.00209467,8,819343634805110784
0.00383837,0.0034999,0.00292282,0.00284687,0.00291203,0.002928,0.00305322,0.00303395,0.00302337,0.00304629,0.00304722,0.00303488,0.0030578,0.00306078,0.00309595,0.00309606,0.00307098,0.00305067,0.00306613,0.00306645,9,6346780471081743360
0.0037523275,0.003368314,0.003085191,0.002920386,0.002763568,0.002683556,0.00264119,0.0026411825,0.0026286605,0.002639618,0.002640508,0.0026485665,0.0026453485,0.002652604,0.0026431605,0.002657429,0.002671297,0.0026606745,0.002666931,0.0026754065,NA,NA
