cycle,Heterozygosity
100001,0.00372818
100006,0.00273332
100011,0.00211
100016,0.00224843
100021,0.00211156
100026,0.00138257
100031,0.00129042
100036,0.00113159
100041,0.000868617
100046,0.000690773
100051,0.000725865
100056,0.000922353
100061,0.000944012
100066,0.00125179
100071,0.00118405
100076,0.00120573
100081,0.00116217
100086,0.00097433
100091,0.000676289
100096,0.000606189
