100001	0.05	0.00386514

100002	0.114583	0.0037098

100003	0.111458	0.00366795

100004	0.154688	0.00333572

100005	0.160938	0.00343629

100006	0.182812	0.00321943

100007	0.219271	0.00333375

100008	0.2	0.00323734

100009	0.133854	0.00316564

100010	0.164062	0.00313961

100011	0.208854	0.00294805

100012	0.311458	0.00177473

100013	0.313542	0.00246297

100014	0.125521	0.00271865

100015	0.142187	0.00228385

100016	0.223958	0.00249029

100017	0.213021	0.00271916

100018	0.119792	0.00249662

100019	0.138021	0.00245725

100020	0.145833	0.00268908

100021	0.179688	0.0027234

100022	0.140104	0.00265715

100023	0.165104	0.00264783

100024	0.134896	0.0028017

100025	0.126562	0.00268547

100026	0.175	0.00216891

100027	0.175521	0.00158455

100028	0.160417	0.00102006

100029	0.134896	0.00138426

100030	0.123438	0.00189648

100031	0.155208	0.00218471

100032	0.154688	0.00174686

100033	0.147917	0.00174486

100034	0.161979	0.00138564

100035	0.104688	0.00146297

100036	0.134375	0.00156596

100037	0.157292	0.00135189

100038	0.129167	0.000958828

100039	0.253646	0.000632383

100040	0.263021	0.000541816

100041	0.209375	0.000483398

100042	0.145833	0.000439316

100043	0.126562	0.000601211

100044	0.159375	0.000638105

100045	0.201042	0.0006175

100046	0.142187	0.000629219

100047	0.160417	0.000615312

100048	0.175	0.000475684

100049	0.181771	0.000376875

100050	0.220833	0.000205605

100051	0.188021	0.000265898

100052	0.136458	0.000206211

100053	0.217708	0.000265293

100054	0.13125	0.000320742

100055	0.176563	0.000206777

100056	0.171354	0.000319648

100057	0.214583	0.000414746

100058	0.246875	0.000596152

100059	0.177604	0.000609004

100060	0.259896	0.000570586

100061	0.255208	0.000585508

100062	0.305729	0.000600195

100063	0.251563	0.000600371

100064	0.203646	0.000610527

100065	0.113021	0.000601641

100066	0.122917	0.000527012

100067	0.201563	0.000552207

100068	0.166667	0.000604434

100069	0.118229	0.000573086

100070	0.122396	0.000493242

100071	0.126562	0.000493848

100072	0.208854	0.00027123

100073	0.272396	7.72852e-05

100074	0.263542	0.000323867

100075	0.192188	0.000325098

100076	0.131771	7.69141e-05

100077	0.115104	7.81641e-05

100078	0.122917	0.000147266

100079	0.123438	0.000211602

100080	0.122917	0.000420645

100081	0.154167	0.000526855

100082	0.174479	0.000536523

100083	0.113021	0.000472871

100084	0.110417	0.000475293

100085	0.135937	0.000398164

100086	0.128646	0.000536797

100087	0.155208	0.000613613

100088	0.160417	0.000575273

100089	0.182292	0.000593945

100090	0.132812	0.000606992

100091	0.111979	0.000461992

100092	0.10625	0.000421816

100093	0.149479	0.000209609

100094	0.1125	0.000271855

100095	0.108854	0.000422109

100096	0.148958	0.000422109

100097	0.202604	0.000211191

100098	0.188542	0.000532031

100099	0.158333	0.000464766

100100	0.115104	0.000533496

