"100001","100006","100011","100016","100021","100026","100031","100036","100041","100046","100051","100056","100061","100066","100071","100076","100081","100086","100091","100096","reps","seed"
0.0037101,0.00280686,0.00294353,0.00169272,0.00128317,0.000559195,0.000787062,0.000935633,0.000703351,0.00080648,0.000876563,0.000870096,0.00066769,0.000656299,0.000671068,0.000772632,0.000742216,0.000772147,0.000823561,0.000706686,1,6471819954984701952
0.0037309,0.00309385,0.00220701,0.0015034,0.00172639,0.00199565,0.00199565,0.00200209,0.00192143,0.00184487,0.00180792,0.00179202,0.00187282,0.0017875,0.00153859,0.00155031,0.00162384,0.00159504,0.00169231,0.00151939,10,4344873952356134912
0.00361036,0.00252507,0.00150971,0.0013212,0.0018728,0.00187502,0.00146596,0.000406896,0.000429335,0.000668721,0.000499014,0.00037862,0.000226033,0.000112456,0.0000243769,0.0000141615,0.0000171279,0.0000203197,0.0000226847,0.0000212755,11,4645317393355977728
0.00362234,0.00289569,0.00119591,0.000576618,0.00000354719,0.00000637814,0.00000602001,0.00000760495,0.00000785119,0.00000646706,0.00000737648,0.00000995115,0.0000109467,0.0000123933,0.0000142499,0.0000154432,0.0000162168,0.0000174984,0.0000209203,0.0000214997,12,7320148551919629312
0.00380055,0.00313888,0.00242088,0.00114863,0.000442308,0.000479018,0.00000306966,0.00000427364,0.00000465202,0.00000526468,0.00000596621,0.00000640321,0.00000797318,0.00000898637,0.00000968008,0.00000918887,0.000011306,0.0000129848,0.000014217,0.0000146711,13,2172597168936878848
0.0035433,0.00283666,0.00288878,0.00271877,0.00180412,0.00148405,0.00177179,0.00109246,0.000818186,0.000877937,0.000792757,0.00128324,0.00132656,0.00134618,0.00158456,0.00174737,0.0016214,0.00153016,0.00177532,0.00155087,14,8544458657589985280
0.00363486,0.00307503,0.00161699,0.000464676,0.00111069,0.00109593,0.00123093,0.00122671,0.00132222,0.00105027,0.000862745,0.000763913,0.000716339,0.000627035,0.000509886,0.000611832,0.000754253,0.000509314,0.000596198,0.000628643,15,7542171138057595904
0.00372934,0.00284031,0.00181049,0.0015796,0.00144369,0.00123551,0.00127583,0.00183095,0.0015559,0.00136753,0.00177059,0.00189775,0.00187614,0.00200741,0.00205193,0.0022118,0.00216763,0.00220178,0.00209166,0.00197835,16,187401535542782176
0.00366581,0.00252543,0.00235819,0.000836403,0.00075002,0.000750502,0.000602913,0.000631912,0.000471265,0.000542516,0.00039228,0.000323712,0.000377571,0.00016912,0.000221174,0.000483757,0.000549018,0.000619713,0.000555287,0.000300765,17,1913751485851673600
