cycle,Heterozygosity
100001,0.00380055
100006,0.00313888
100011,0.00242088
100016,0.00114863
100021,0.000442308
100026,0.000479018
100031,3.06966e-06
100036,4.27364e-06
100041,4.65202e-06
100046,5.26468e-06
100051,5.96621e-06
100056,6.40321e-06
100061,7.97318e-06
100066,8.98637e-06
100071,9.68008e-06
100076,9.18887e-06
100081,1.1306e-05
100086,1.29848e-05
100091,1.4217e-05
100096,1.46711e-05
