cycle,Heterozygosity
100001,0.00385765
100006,0.00360452
100011,0.0032711
100016,0.00264614
100021,0.00258704
100026,0.0028874
100031,0.00298299
100036,0.00297274
100041,0.00298672
100046,0.00278548
100051,0.00268935
100056,0.00273299
100061,0.00266473
100066,0.00250095
100071,0.00244577
100076,0.00236305
100081,0.00230945
100086,0.00240088
100091,0.00239335
100096,0.00245713
