100001	0.05	0.00386514

100002	0.11489	0.00372533

100003	0.128268	0.00374642

100004	0.132675	0.00372597

100005	0.103947	0.00364821

100006	0.0879329	0.00358675

100007	0.0883152	0.00362736

100008	0.0798077	0.00359405

100009	0.0787037	0.00351399

100010	0.0645115	0.00337757

100011	0.0817945	0.00300656

100012	0.0688492	0.00308488

100013	0.0561741	0.00310637

100014	0.0525552	0.00304356

100015	0.0455918	0.00308601

100016	0.0392347	0.00263216

100017	0.0374579	0.00266704

100018	0.031815	0.00228952

100019	0.0290501	0.00214862

100020	0.0267263	0.00196622

100021	0.0279333	0.00156122

100022	0.0265732	0.00170811

100023	0.0254661	0.0018664

100024	0.0196435	0.00165573

100025	0.0198127	0.00170495

100026	0.0196696	0.00176926

100027	0.0205202	0.0015561

100028	0.0151744	0.0016174

100029	0.0132167	0.00146766

100030	0.0128601	0.00154407

100031	0.0116922	0.00140723

100032	0.0107667	0.00145661

100033	0.00995537	0.00146682

100034	0.00879201	0.00152415

100035	0.00851043	0.00148595

100036	0.00746532	0.0014653

100037	0.00671108	0.00145715

100038	0.00596112	0.0014839

100039	0.00524909	0.00158656

100040	0.0049505	0.00155205

100041	0.00458617	0.00156956

100042	0.00417081	0.00156952

100043	0.00385207	0.00169402

100044	0.00337751	0.0016502

100045	0.00314146	0.0016479

100046	0.00288544	0.00181451

100047	0.00260962	0.00183807

100048	0.00239243	0.00183018

100049	0.00221634	0.00192203

100050	0.0020224	0.00194384

100051	0.0019766	0.00199021

100052	0.00200163	0.00194698

100053	0.00193844	0.00200374

100054	0.00198561	0.00198047

100055	0.00202678	0.00193943

100056	0.00197923	0.00196416

100057	0.0020264	0.00194276

100058	0.00203041	0.0018655

100059	0.00199474	0.00191851

100060	0.00199437	0.00188065

100061	0.00196346	0.00192495

100062	0.0019776	0.00189534

100063	0.00201739	0.0018999

100064	0.0020737	0.00195027

100065	0.00199512	0.00197992

100066	0.00199137	0.00195145

100067	0.00193806	0.00197192

100068	0.00199299	0.0019016

100069	0.002003	0.00190729

100070	0.00202665	0.00194084

100071	0.00201764	0.00196197

100072	0.00201001	0.00200201

100073	0.00200901	0.00198305

100074	0.00196684	0.0020025

100075	0.00195771	0.00199335

100076	0.00196909	0.00198507

100077	0.00203504	0.00202747

100078	0.00203691	0.00205638

100079	0.00198736	0.00207361

100080	0.0020209	0.00214298

100081	0.00199087	0.00217634

100082	0.00193443	0.00217027

100083	0.00199837	0.00221568

100084	0.00198023	0.0022794

100085	0.00206231	0.00230568

100086	0.00205218	0.00240035

100087	0.00202528	0.00246873

100088	0.00210035	0.00248424

100089	0.00205918	0.00256328

100090	0.00196547	0.00256711

100091	0.00201602	0.00256448

100092	0.00203141	0.0025562

100093	0.0019965	0.00252883

100094	0.00199199	0.0025364

100095	0.00199149	0.00252405

100096	0.00203203	0.00256121

100097	0.00200663	0.00264679

100098	0.00198924	0.00268524

100099	0.00194882	0.00268198

100100	0.00199312	0.00268321

