cycle,Heterozygosity
100001,0.00385886
100021,0.00347697
100041,0.00334091
100061,0.00313632
100081,0.00301542
100101,0.00305383
100121,0.00292944
100141,0.00259159
100161,0.00254522
100181,0.002478
100201,0.00258284
100221,0.00249859
100241,0.00267867
100261,0.00275025
100281,0.00289371
100301,0.00262484
100321,0.00269825
100341,0.00266133
100361,0.00277157
100381,0.00279532
100401,0.00273491
100421,0.00280476
100441,0.00261336
100461,0.00264713
100481,0.00264791
100501,0.00269108
100521,0.00262267
100541,0.00240736
100561,0.0021374
100581,0.00224292
100601,0.00211626
100621,0.00207443
100641,0.00200224
100661,0.00201059
100681,0.0019678
100701,0.00183651
100721,0.00175132
100741,0.00157463
100761,0.00147488
100781,0.00125772
100801,0.00138482
100821,0.00145383
100841,0.0013882
100861,0.00118579
100881,0.00115199
100901,0.00110363
100921,0.000994566
100941,0.000991895
100961,0.00104415
100981,0.00105921
