cycle,Heterozygosity
100001,0.00380019
100021,0.00306707
100041,0.00235961
100061,0.00168948
100081,0.00197786
100101,0.00236849
100121,0.00245805
100141,0.00260863
100161,0.00273017
100181,0.00272019
100201,0.0027645
100221,0.00271579
100241,0.00280066
100261,0.00270985
100281,0.00272744
100301,0.00268142
100321,0.00268155
100341,0.00266511
100361,0.00258
100381,0.00254508
100401,0.0025599
100421,0.00260953
100441,0.00255282
100461,0.00249015
100481,0.00235707
100501,0.00229277
100521,0.00231583
100541,0.00227457
100561,0.00230449
100581,0.00240072
100601,0.00239697
100621,0.00239515
100641,0.00236093
100661,0.0023134
100681,0.00226393
100701,0.00224518
100721,0.00215913
100741,0.00217148
100761,0.00210918
100781,0.00210844
100801,0.00196127
100821,0.00190172
100841,0.00172635
100861,0.00171954
100881,0.00157399
100901,0.00150669
100921,0.00153741
100941,0.00157384
100961,0.00146813
100981,0.00130706
