cycle,Heterozygosity
100001,0.0037445
100021,0.00244009
100041,0.00274321
100061,0.00262129
100081,0.00255247
100101,0.00258862
100121,0.00265169
100141,0.00261887
100161,0.00245047
100181,0.00246675
100201,0.00241958
100221,0.00239187
100241,0.00243174
100261,0.00228337
100281,0.00226922
100301,0.00230218
100321,0.00230496
100341,0.00216741
100361,0.00208322
100381,0.00202002
100401,0.00204868
100421,0.00208316
100441,0.00195515
100461,0.00213588
100481,0.00208896
100501,0.00204982
100521,0.0019871
100541,0.00202107
100561,0.00193675
100581,0.00200829
100601,0.00204514
100621,0.00197811
100641,0.00200747
100661,0.00198696
100681,0.00203516
100701,0.00204211
100721,0.00211575
100741,0.00209759
100761,0.00210466
100781,0.00190612
100801,0.00186127
100821,0.00195864
100841,0.00197513
100861,0.00202601
100881,0.00203402
100901,0.00209287
100921,0.00194657
100941,0.00196301
100961,0.00193927
100981,0.0018682
