"100001","100021","100041","100061","100081","100101","100121","100141","100161","100181","100201","100221","100241","100261","100281","100301","100321","100341","100361","100381","100401","100421","100441","100461","100481","100501","100521","100541","100561","100581","100601","100621","100641","100661","100681","100701","100721","100741","100761","100781","100801","100821","100841","100861","100881","100901","100921","100941","100961","100981","reps","seed"
0.00369659,0.00229596,0.000569727,0.000946437,0.000799764,0.000419693,0.000598392,0.000930212,0.000296137,0.0000151315,0.000017225,0.0000223086,0.0000227677,0.0000241714,0.0000283815,0.0000359959,0.0000388152,0.0000488718,0.0000520404,0.0000504506,0.0000459482,0.0000430271,0.000033392,0.0000359312,0.0000249908,0.0000257629,0.0000198417,0.0000242612,0.0000276521,0.0000288584,0.0000314412,0.0000324578,0.0000325134,0.0000271959,0.000031773,0.0000362805,0.0000382297,0.0000415335,0.000047132,0.0000460841,0.0000548217,0.00005524,0.0000686814,0.0000708469,0.0000770982,0.0000775358,0.0000824501,0.0000855366,0.0000858805,0.000080995,1,8554931307104334848
0.00368268,0.00210842,0.00221576,0.00226475,0.0015035,0.00137261,0.0010452,0.00107716,0.00145619,0.00103725,0.000587675,0.000548157,0.000524712,0.000370935,0.000184582,0.0000360739,0.0000376753,0.0000472323,0.0000490991,0.0000488552,0.0000521458,0.0000459492,0.0000453948,0.0000491211,0.0000502798,0.0000561641,0.00005887,0.0000648031,0.0000624634,0.0000656481,0.0000600811,0.000062661,0.0000568936,0.0000613453,0.0000651741,0.000063334,0.0000697393,0.0000712848,0.0000697985,0.0000667765,0.0000578657,0.0000694331,0.0000784866,0.000078574,0.0000781119,0.0000844966,0.0000896268,0.000085906,0.0000879559,0.0000897472,10,2153524548950377216
0.00372388,0.0000936675,0.00000418873,0.00000948588,0.0000133314,0.0000200889,0.0000253649,0.0000284775,0.0000313721,0.0000312883,0.0000257376,0.0000254665,0.0000308572,0.000039826,0.0000414759,0.0000556332,0.0000526409,0.0000555347,0.0000538386,0.0000472204,0.0000339036,0.00002522,0.0000310334,0.0000256555,0.0000250568,0.0000268851,0.0000292486,0.0000318151,0.0000359963,0.0000384722,0.0000414763,0.0000432558,0.0000404751,0.0000432024,0.0000516409,0.000052988,0.0000541459,0.0000568583,0.0000547534,0.0000475053,0.000051939,0.0000481802,0.0000393021,0.0000317551,0.0000343635,0.0000321515,0.0000205724,0.0000284412,0.0000298829,0.0000348978,11,3994915127161458176
0.00370161,0.00124976,0.00232546,0.00231094,0.00226651,0.00232692,0.00204001,0.00233453,0.00197455,0.00166859,0.00201218,0.00176994,0.000586757,0.000462249,0.000549873,0.00036898,0.000264603,0.000198415,0.0000850216,0.0000846507,0.0000835428,0.0000785782,0.000069702,0.0000754971,0.000057315,0.0000559373,0.0000812594,0.0000736378,0.0000500935,0.0000508637,0.0000603803,0.0000578059,0.0000630595,0.0000634845,0.0000710124,0.0000721606,0.0000698227,0.0000629778,0.0000698197,0.0000789124,0.0000679641,0.0000638406,0.0000647478,0.0000634313,0.0000636944,0.0000737343,0.0000747323,0.0000666602,0.0000720497,0.0000718075,12,1148486489719354112
0.00377287,0.000103551,0.00000325633,0.00000603403,0.00000755986,0.0000119195,0.0000164674,0.0000204331,0.000024293,0.0000290746,0.0000328032,0.0000287719,0.0000257433,0.0000274337,0.0000335173,0.0000365111,0.0000373583,0.0000377814,0.000043134,0.0000487188,0.0000554957,0.0000613788,0.0000683755,0.0000664218,0.0000717008,0.0000775257,0.0000780333,0.0000796435,0.0000837204,0.0000868125,0.0000874881,0.0000858119,0.0000819187,0.0000844179,0.0000856015,0.0000691692,0.000075126,0.0000890072,0.0000783098,0.0000754444,0.0000817638,0.0000797607,0.0000747592,0.0000644082,0.0000744331,0.0000879061,0.0000896505,0.0000922976,0.0000917331,0.0000825871,13,8893384138071654400
0.00374761,0.00230391,0.00209384,0.00227615,0.00235579,0.00210686,0.00209071,0.00225367,0.00215664,0.00220569,0.00224148,0.00229457,0.00184188,0.00129709,0.00102165,0.00145674,0.0014433,0.00185701,0.00127626,0.00132181,0.00110888,0.000868978,0.000974429,0.00107298,0.00123874,0.00102144,0.000879772,0.00097071,0.000955557,0.00102886,0.000950179,0.000985997,0.000978004,0.00101169,0.00097684,0.000928717,0.000865262,0.000914474,0.000876053,0.000924017,0.000933136,0.000920347,0.000858048,0.000833752,0.000831723,0.000838911,0.000770478,0.000744881,0.000891703,0.000919623,14,4560225982994585088
0.00346102,0.00154862,0.00198207,0.001682,0.00165309,0.00186284,0.00203763,0.0020418,0.00150026,0.00157302,0.00172419,0.00166261,0.0018221,0.00190917,0.00192525,0.00200549,0.0020109,0.00181489,0.00199212,0.00180699,0.001631,0.00157397,0.00174791,0.00168923,0.00111671,0.000964307,0.000947029,0.00124539,0.00148381,0.00141454,0.0012154,0.00133006,0.00142614,0.00140819,0.00128224,0.00145833,0.00117573,0.00126962,0.000979713,0.00111824,0.00118489,0.000886793,0.000863931,0.00129045,0.0014763,0.001432,0.00131929,0.00117693,0.00125312,0.00131802,15,970883353193010176
0.00352137,0.0000996261,0.0000037285,0.00000647705,0.00000595644,0.00000885359,0.000008215,0.0000165929,0.0000159914,0.0000156733,0.0000188186,0.0000304323,0.0000293563,0.0000329833,0.000032394,0.0000340201,0.0000379527,0.0000327564,0.0000340935,0.0000337246,0.0000344519,0.0000455536,0.00004859,0.0000489816,0.0000429724,0.0000484259,0.0000486626,0.0000545849,0.0000636079,0.000060193,0.0000667172,0.0000717545,0.0000706458,0.0000685894,0.0000638362,0.0000539678,0.000056851,0.0000583841,0.0000661743,0.0000706433,0.0000709639,0.0000731677,0.0000800946,0.0000743375,0.0000875603,0.0000847042,0.0000802321,0.0000801562,0.0000835065,0.0000898297,16,1329851530190463744
0.00357083,0.000772772,0.00188837,0.00155363,0.00137104,0.000677237,0.00115867,0.00120404,0.00206985,0.00207043,0.00206941,0.00208588,0.00208197,0.00200025,0.00121048,0.000833947,0.000714671,0.00113607,0.000956425,0.00104643,0.000985063,0.000796494,0.000353543,0.000232752,0.00029769,0.000282698,0.000212367,0.000288199,0.000181168,0.00022843,0.000249877,0.000124533,0.0000928327,0.000106301,0.000110029,0.000105562,0.000109208,0.000101355,0.000106513,0.000112529,0.000106896,0.000102071,0.0000938908,0.00010547,0.0001137,0.0000968287,0.000100283,0.0000842503,0.0000890699,0.000107775,17,2044079937252659712
0.00373953,0.00277078,0.00163449,0.00150456,0.00123036,0.000518821,0.000928196,0.000923586,0.00105568,0.000438016,0.0000395732,0.000024923,0.0000303242,0.0000335554,0.0000374136,0.0000333481,0.0000323354,0.0000330422,0.00003383,0.0000345821,0.0000412107,0.0000362335,0.0000429418,0.0000470385,0.0000427711,0.0000473749,0.0000483085,0.0000401317,0.0000401853,0.0000350771,0.0000386463,0.0000425365,0.0000502552,0.000058147,0.0000642706,0.0000611309,0.0000675868,0.0000622027,0.0000603364,0.0000663327,0.0000679902,0.0000712219,0.000073772,0.000076124,0.0000732504,0.0000682939,0.0000538893,0.0000394632,0.0000388568,0.000031727,18,4392320846950830592
0.00378201,0.00163419,0.00161933,0.00153485,0.00163245,0.00153093,0.00124312,0.00149965,0.00148846,0.0015546,0.00140327,0.001634,0.00152025,0.00166569,0.00166342,0.00135002,0.00152325,0.00126288,0.00117873,0.0008256,0.000641496,0.000793538,0.000869427,0.00068287,0.000751186,0.000508694,0.000881074,0.000922861,0.000537575,0.000204914,0.000120493,0.000088602,0.0000842142,0.0000868722,0.000108249,0.0000969637,0.0000811564,0.0000875129,0.0000954874,0.0000974242,0.0000900822,0.0000844416,0.000089028,0.0000992445,0.0000998109,0.0000908883,0.0000850639,0.0000829243,0.0000729129,0.0000744191,19,4635743799057003520
0.00370877,0.00208341,0.00103128,0.000829281,0.000889617,0.00116342,0.00113007,0.0010577,0.000977744,0.00112066,0.00113321,0.000784327,0.000602427,0.00073261,0.000551088,0.000392041,0.000437456,0.000124962,0.00028878,0.000227641,0.000150691,0.0000658131,0.0000580946,0.0000539217,0.0000464573,0.0000486134,0.0000551313,0.0000562604,0.0000520699,0.0000548557,0.0000685413,0.0000719005,0.0000683017,0.0000701936,0.0000606886,0.0000638808,0.0000708074,0.0000643562,0.0000605804,0.0000562825,0.0000581823,0.000063245,0.000054009,0.0000549601,0.0000542762,0.0000658668,0.0000672461,0.0000754026,0.0000750541,0.0000748114,2,2621965005472523264
