cycle,Heterozygosity
100001,0.00392595
100003,0.00366084
100005,0.00345288
100007,0.00336036
100009,0.00321996
100011,0.00314898
100013,0.00294454
100015,0.00295296
100017,0.00304677
100019,0.00299133
100021,0.00298389
100023,0.00296531
100025,0.00285318
100027,0.00269595
100029,0.00275999
100031,0.0026758
100033,0.00269982
100035,0.00260526
100037,0.00265353
100039,0.00258646
100041,0.00261033
100043,0.00261135
100045,0.00267143
100047,0.00270289
100049,0.00270142
