100001	0.000993994	0.327947	0.00389541

100002	0.00198561	0.331624	0.00389903

100003	0.0019457	0.327923	0.00390404

100004	0.00199612	0.332214	0.00390608

100005	0.00198661	0.33407	0.00390953

100006	0.00190628	0.333997	0.00390848

100007	0.00207207	0.333191	0.00390705

100008	0.00210548	0.334336	0.00389527

100009	0.00197022	0.32975	0.00389911

100010	0.00193606	0.334377	0.00388104

100011	0.00193306	0.332111	0.00387583

100012	0.00192655	0.330005	0.00386522

100013	0.0019706	0.33053	0.00386434

100014	0.00201064	0.332582	0.00385482

100015	0.00202115	0.332589	0.00385939

100016	0.00206231	0.336092	0.00384747

100017	0.00194294	0.327257	0.00384628

100018	0.00196434	0.331461	0.00386182

100019	0.00195358	0.330903	0.00385596

100020	0.00197185	0.335531	0.00384884

100021	0.00197935	0.330385	0.00384546

100022	0.00188526	0.326417	0.00384642

100023	0.00198774	0.33347	0.0038396

100024	0.00204254	0.333208	0.00384382

100025	0.00197673	0.33083	0.00384139

100026	0.00196747	0.337882	0.00384296

100027	0.00206219	0.330592	0.00383712

100028	0.0020488	0.332752	0.00383788

100029	0.00203316	0.334216	0.00383214

100030	0.00199324	0.331413	0.00383643

100031	0.00195395	0.331549	0.00382916

100032	0.00197573	0.332948	0.00382288

100033	0.00206256	0.333219	0.00381794

100034	0.00205993	0.332032	0.00382097

100035	0.00203966	0.327858	0.00380216

100036	0.00199237	0.328635	0.0038017

100037	0.00199299	0.328963	0.00379958

100038	0.00200488	0.336094	0.00379326

100039	0.00194607	0.332438	0.00379038

100040	0.00206181	0.331314	0.00377998

100041	0.00206644	0.333647	0.00378312

100042	0.00206869	0.330862	0.00377973

100043	0.00199725	0.33253	0.00378723

100044	0.00200388	0.33194	0.00379111

100045	0.00194382	0.332371	0.00378452

100046	0.0020244	0.328984	0.0037785

100047	0.00200826	0.334326	0.00377126

100048	0.00199199	0.334151	0.00376491

100049	0.00204029	0.327437	0.0037674

100050	0.00199299	0.333679	0.00377599

100051	0.0019736	0.330978	0.00377882

100052	0.00198799	0.331118	0.00377154

100053	0.00196396	0.333162	0.00378046

100054	0.00186874	0.328372	0.00376574

100055	0.00193443	0.331106	0.00376229

100056	0.0019731	0.331051	0.00377675

100057	0.00195195	0.330405	0.00378049

100058	0.00195983	0.335828	0.00378039

100059	0.00200751	0.329747	0.00377354

100060	0.00203053	0.332125	0.00376385

100061	0.00200188	0.330513	0.00377589

100062	0.00198411	0.331132	0.00378169

100063	0.00198949	0.332331	0.00377947

100064	0.00199074	0.330647	0.0037706

100065	0.00197435	0.332513	0.00377748

100066	0.00200175	0.335439	0.0037795

100067	0.00197723	0.332914	0.00376873

100068	0.00202928	0.329446	0.00377772

100069	0.00196947	0.334439	0.00379189

100070	0.00198248	0.328369	0.00379366

100071	0.00200801	0.337116	0.00378637

100072	0.00205093	0.329841	0.00378571

100073	0.00197723	0.33068	0.00379345

100074	0.0019796	0.331119	0.00378534

100075	0.00197585	0.333057	0.00377149

100076	0.00193531	0.331192	0.00375798

100077	0.0020543	0.333841	0.00375167

100078	0.00202215	0.333597	0.00375708

100079	0.00199262	0.336934	0.00375165

100080	0.00207995	0.330049	0.00375618

100081	0.00205968	0.328956	0.00374938

100082	0.00198586	0.333856	0.0037405

100083	0.00200325	0.331382	0.00374056

100084	0.00195671	0.333128	0.00374246

100085	0.00196134	0.333356	0.00374209

100086	0.00201614	0.331898	0.00373043

100087	0.00203266	0.332215	0.00373325

100088	0.00198661	0.334162	0.00372239

100089	0.00202165	0.333081	0.00371568

100090	0.00203766	0.337771	0.0037126

100091	0.00197022	0.333661	0.00371229

100092	0.00198611	0.337551	0.00369905

100093	0.00195783	0.336902	0.00368135

100094	0.00198761	0.327426	0.00366355

100095	0.00195946	0.338014	0.00364933

100096	0.0020025	0.333239	0.00364263

100097	0.00201076	0.341536	0.00363759

100098	0.00195208	0.332369	0.00365031

100099	0.00199374	0.326684	0.00364378

100100	0.00203904	0.333342	0.00364589

