100001	0.05	0.304881	0.00386514

100002	0.10625	0.278221	0.00379059

100003	0.14375	0.314955	0.00353352

100004	0.133854	0.290018	0.00318871

100005	0.135937	0.358197	0.00320072

100006	0.1125	0.312843	0.00299301

100007	0.100521	0.264956	0.00296203

100008	0.135417	0.254407	0.00286725

100009	0.102083	0.363178	0.00285951

100010	0.0880208	0.312849	0.00276277

100011	0.101042	0.350558	0.00271076

100012	0.121354	0.427562	0.00261932

100013	0.128646	0.323889	0.00261822

100014	0.148438	0.279874	0.00261295

100015	0.121875	0.294957	0.00249609

100016	0.118229	0.249165	0.00237336

100017	0.116146	0.321108	0.00252006

100018	0.105729	0.398918	0.00238373

100019	0.103646	0.291527	0.00215189

100020	0.104688	0.263127	0.00242135

100021	0.110417	0.373855	0.00237787

100022	0.1	0.374808	0.00237846

100023	0.113021	0.35232	0.00237045

100024	0.0994792	0.388637	0.00231918

100025	0.108333	0.507454	0.00215285

100026	0.111458	0.417379	0.00190809

100027	0.128125	0.370134	0.00153387

100028	0.115104	0.320619	0.00174412

100029	0.10625	0.382137	0.0015752

100030	0.0994792	0.230361	0.00151994

100031	0.127604	0.290806	0.00148359

100032	0.0994792	0.330509	0.00170553

100033	0.0953125	0.328557	0.00208201

100034	0.114583	0.3296	0.00211176

100035	0.120833	0.290215	0.00202965

100036	0.107813	0.369894	0.00208867

100037	0.124479	0.316084	0.00198883

100038	0.110937	0.39206	0.00191818

100039	0.124479	0.362118	0.00169883

100040	0.105208	0.262321	0.00190105

100041	0.114062	0.352724	0.00149576

100042	0.0984375	0.473586	0.00179941

100043	0.10625	0.308304	0.00188227

100044	0.128646	0.313019	0.00186701

100045	0.11875	0.302955	0.00182676

100046	0.122917	0.314928	0.00198057

100047	0.131771	0.378931	0.00187029

100048	0.127604	0.27286	0.00178447

100049	0.103646	0.322606	0.001765

100050	0.100521	0.338806	0.00168717

100051	0.125	0.55814	0.001425

100052	0.129688	0.320513	0.001425

100053	0.165104	0.169492	0.00152

100054	0.163542	0.356786	0.00137217

100055	0.109896	0.230908	0.00142621

100056	0.107292	0.32587	0.00123881

100057	0.119271	0.212188	0.00122967

100058	0.155729	0.282051	0.000801562

100059	0.105729	0.268468	0.000913125

100060	0.121354	0.234002	0.00112998

100061	0.116146	0.260917	0.00102889

100062	0.120833	0.308975	0.00122139

100063	0.13125	0.387839	0.00151271

100064	0.122917	0.303515	0.00151809

100065	0.116667	0.484504	0.00146887

100066	0.123958	0.320607	0.00142617

100067	0.096875	0.345349	0.0015217

100068	0.0994792	0.211937	0.00151576

100069	0.114583	0.260237	0.00137326

100070	0.110417	0.260205	0.00137273

100071	0.10625	0.255705	0.00152061

100072	0.124479	0.439103	0.00149803

100073	0.104167	0.375287	0.00146773

100074	0.105729	0.233917	0.00114264

100075	0.110937	0.333222	0.00104211

100076	0.123438	0.260237	0.00137326

100077	0.129167	0.199542	0.00146834

100078	0.110417	0.257092	0.00152238

100079	0.117708	0.297935	0.00151527

100080	0.142708	0.345325	0.00152117

100081	0.127604	0.359026	0.00146875

100082	0.118229	0.233829	0.00114375

100083	0.113542	0.394251	0.00117916

100084	0.0984375	0.38947	0.00131332

100085	0.128646	0.295941	0.00151625

100086	0.124479	0.606055	0.00137326

100087	0.116667	0.257148	0.00137375

100088	0.11875	0.476643	0.00151771

100089	0.117188	0.412896	0.00142959

100090	0.134896	0.260899	0.0013775

100091	0.114583	0.314116	0.00123467

100092	0.104688	0.301245	0.00123516

100093	0.138021	0.402754	0.00123389

100094	0.1125	0.394529	0.00131193

100095	0.110937	0.345794	0.00104389

100096	0.118229	0.309065	0.000933848

100097	0.111458	0.246436	0.00114826

100098	0.0958333	0.309071	0.000940117

100099	0.126042	0.404419	0.00123875

100100	0.148958	0.237923	0.000976211

